player_id,player_name,age,nationality,club,position,overall_rating,potential_rating,matches_played,goals,assists,minutes_played,market_value_million_eur,contract_years_left,injury_prone,transfer_risk_level,position_group,goal_contribution,performance_score,age_group,experienced
723,Player_723,21,Netherlands,Manchester City,RB,63,82,32,30,11,4185,17.68,3,No,Low,defender,41,0.03500597371565114,young,False
724,Player_724,21,Brazil,Bayern Munich,LB,87,78,3,2,7,1714,169.3,0,No,High,defender,9,0.0854725787631272,young,False
725,Player_725,22,Spain,Liverpool,CDM,66,65,22,1,2,4044,116.44,2,Yes,Low,midfielder,3,0.01063303659742829,young,False
726,Player_726,19,Argentina,Bayern Munich,LW,69,84,10,2,19,647,18.61,2,No,Medium,winger,21,0.16692426584234932,young,False
727,Player_727,37,Portugal,Bayern Munich,CB,61,74,51,14,23,2797,174.92,1,No,High,defender,37,0.054165176975330714,veteran,False
728,Player_728,39,England,FC Barcelona,CB,85,74,8,16,2,818,26.9,1,Yes,Low,defender,18,0.18031784841075796,veteran,False
729,Player_729,21,Argentina,Manchester City,CB,73,88,29,6,5,242,138.06,0,Yes,Low,defender,11,0.518595041322314,young,False
730,Player_730,37,Spain,Real Madrid,GK,75,98,7,4,1,4314,6.76,3,No,Medium,goalkeeper,5,0.04172461752433936,veteran,False
731,Player_731,21,Netherlands,FC Barcelona,RB,76,92,39,33,2,4104,112.61,5,No,Medium,defender,35,0.03679337231968811,young,False
732,Player_732,26,Brazil,PSG,RB,81,91,4,32,16,3877,98.63,5,No,High,defender,48,0.047846272891410885,prime,False
733,Player_733,26,France,Manchester City,ST,63,65,11,15,8,12,37.84,5,No,Medium,attacker,23,9.625,prime,False
735,Player_735,33,Portugal,Manchester City,LB,61,68,14,2,21,689,111.26,0,Yes,High,defender,23,0.19666182873730043,veteran,False
736,Player_736,37,Germany,PSG,CB,68,71,24,20,22,3138,143.8,2,No,High,defender,42,0.05289993626513703,veteran,False
737,Player_737,30,Spain,PSG,CDM,78,73,17,7,1,3740,157.72,2,Yes,Low,midfielder,8,0.015240641711229946,veteran,False
738,Player_738,25,Portugal,PSG,RB,75,80,37,21,23,676,92.06,3,No,Low,defender,44,0.2655325443786982,prime,False
739,Player_739,30,Portugal,Juventus,RW,84,69,41,4,8,3574,88.51,0,No,Low,winger,12,0.023503077783995522,veteran,False
740,Player_740,17,Brazil,Real Madrid,CB,77,98,45,16,13,4303,112.08,4,No,High,defender,29,0.03660237043922845,young,False
741,Player_741,35,Portugal,Bayern Munich,CDM,82,87,52,36,10,1323,131.39,0,No,Low,midfielder,46,0.11564625850340136,veteran,False
742,Player_742,29,England,Manchester City,RB,80,89,25,13,1,2865,64.43,0,Yes,High,defender,14,0.04712041884816754,prime,False
743,Player_743,29,Argentina,Juventus,CM,70,77,39,38,20,1002,91.08,3,No,High,midfielder,58,0.1906187624750499,prime,False
744,Player_744,20,Argentina,Bayern Munich,RB,63,88,2,27,1,2502,105.53,4,No,Low,defender,28,0.04936051159072742,young,False
745,Player_745,17,Argentina,Bayern Munich,LW,84,75,53,30,4,1765,177.91,5,No,Medium,winger,34,0.09121813031161473,young,False
746,Player_746,33,England,Liverpool,GK,91,81,21,16,6,1553,105.99,2,Yes,Low,goalkeeper,22,0.1406310367031552,veteran,False
747,Player_747,24,Germany,PSG,GK,89,77,25,34,21,2291,40.74,1,No,Low,goalkeeper,55,0.0932343954604976,prime,False
748,Player_748,18,Brazil,Real Madrid,CB,85,91,18,39,3,1985,106.04,5,No,Medium,defender,42,0.08690176322418136,young,False
749,Player_749,24,Portugal,Liverpool,CM,93,84,43,21,13,237,147.6,4,No,Medium,midfielder,34,0.5928270042194093,prime,False
750,Player_750,23,England,FC Barcelona,CM,68,97,43,28,1,3317,154.4,2,No,Medium,midfielder,29,0.02833886041603859,prime,False
751,Player_751,18,Argentina,Juventus,CB,71,96,46,9,22,2392,144.14,5,No,High,defender,31,0.06668060200668896,young,False
752,Player_752,38,Spain,Juventus,CDM,61,72,38,17,11,3555,159.93,3,No,Low,midfielder,28,0.030520393811533052,veteran,False
753,Player_753,38,France,Real Madrid,CB,64,93,35,34,9,1584,60.59,4,Yes,Medium,defender,43,0.09343434343434344,veteran,False
754,Player_754,19,Portugal,Bayern Munich,LB,64,83,20,15,24,1307,91.61,4,No,High,defender,39,0.12165263963274675,young,False
755,Player_755,34,England,Juventus,LB,81,70,40,6,0,2085,140.44,2,No,Low,defender,6,0.06115107913669065,veteran,False
756,Player_756,28,Netherlands,Real Madrid,GK,64,85,53,29,18,1819,47.97,2,Yes,Medium,goalkeeper,47,0.08444200109950523,prime,False
757,Player_757,17,England,Juventus,RB,63,86,47,18,22,31,67.2,0,No,Medium,defender,40,5.048387096774194,young,False
758,Player_758,38,Brazil,Juventus,CB,68,74,25,22,15,291,149.69,0,No,High,defender,37,0.5292096219931272,veteran,False
759,Player_759,28,Brazil,PSG,CB,88,74,12,7,14,3686,138.73,4,Yes,Low,defender,21,0.04530656538252849,prime,False
760,Player_760,21,England,FC Barcelona,CDM,81,93,35,16,13,4387,174.83,1,No,Medium,midfielder,29,0.028379302484613633,young,False
761,Player_761,33,Argentina,PSG,ST,86,80,23,20,8,1642,179.28,3,No,High,attacker,28,0.08952496954933009,veteran,False
762,Player_762,32,France,FC Barcelona,GK,69,65,40,25,20,577,43.71,2,No,Low,goalkeeper,45,0.287001733102253,veteran,False
763,Player_763,31,Portugal,Juventus,GK,75,81,25,27,22,3909,162.13,0,No,Low,goalkeeper,49,0.04604758250191865,veteran,False
764,Player_764,39,Brazil,Liverpool,GK,69,94,20,38,14,1223,17.47,3,Yes,Medium,goalkeeper,52,0.13540474243663123,veteran,False
765,Player_765,31,Portugal,Bayern Munich,RB,65,90,17,32,6,4076,127.91,5,No,Low,defender,38,0.03471540726202159,veteran,False
766,Player_766,21,Argentina,Juventus,RW,64,83,14,39,3,2652,40.01,5,No,Medium,winger,42,0.06749622926093514,young,False
767,Player_767,37,Portugal,FC Barcelona,ST,65,85,14,18,20,446,54.41,4,Yes,Low,attacker,38,0.3688340807174888,veteran,False
768,Player_768,30,Spain,FC Barcelona,RB,84,81,5,28,17,3419,170.36,2,No,High,defender,45,0.05498683825680024,veteran,False
769,Player_769,18,Brazil,FC Barcelona,LB,63,85,42,19,7,4373,47.74,5,Yes,High,defender,26,0.02915618568488452,young,False
770,Player_770,27,Argentina,Juventus,CDM,91,83,30,19,11,3041,121.34,2,No,Low,midfielder,30,0.04192699769812561,prime,False
771,Player_771,35,Argentina,Real Madrid,LB,94,71,27,9,14,2579,32.47,0,Yes,Low,defender,23,0.06901899961225282,veteran,False
772,Player_772,23,France,Liverpool,CM,69,81,7,11,14,1422,17.26,5,Yes,Medium,midfielder,25,0.07911392405063292,prime,False
773,Player_773,22,France,Real Madrid,GK,93,65,28,32,16,2609,61.41,1,Yes,Low,goalkeeper,48,0.08555001916443081,young,False
774,Player_774,18,Spain,Bayern Munich,LW,65,70,20,24,1,3081,112.54,5,No,Medium,winger,25,0.03894839337877313,young,False
775,Player_775,22,Argentina,Juventus,GK,75,90,16,24,11,58,45.01,2,No,Low,goalkeeper,35,3.103448275862069,young,False
776,Player_776,34,Germany,FC Barcelona,GK,78,66,48,3,2,3159,54.38,1,No,Low,goalkeeper,5,0.059259259259259255,veteran,False
777,Player_777,18,Argentina,Liverpool,CDM,93,96,23,3,6,458,127.72,3,No,Low,midfielder,9,0.16703056768558952,young,False
778,Player_778,34,France,Liverpool,ST,84,69,49,8,5,103,18.95,5,No,Low,attacker,13,0.8640776699029126,veteran,False
779,Player_779,31,Germany,Manchester City,LB,90,95,35,14,13,788,80.72,2,No,Low,defender,27,0.22208121827411167,veteran,False
780,Player_780,35,Brazil,Bayern Munich,CM,76,76,30,25,22,741,169.54,5,No,Medium,midfielder,47,0.23751686909581646,veteran,False
781,Player_781,18,Brazil,Liverpool,GK,89,94,46,14,4,3406,71.76,5,No,Medium,goalkeeper,18,0.06271285965942454,young,False
782,Player_782,36,Portugal,Juventus,CB,90,70,33,25,3,1572,78.44,2,No,Medium,defender,28,0.10559796437659033,veteran,False
783,Player_783,22,England,FC Barcelona,RW,78,79,1,27,14,2701,133.01,1,No,Medium,winger,41,0.06756756756756757,young,False
784,Player_784,17,France,FC Barcelona,CB,94,79,41,6,6,3412,140.33,0,No,Low,defender,12,0.04660023446658851,young,False
785,Player_785,31,England,Liverpool,CB,88,80,2,31,2,2976,138.64,5,No,Low,defender,33,0.05611559139784946,veteran,False
786,Player_786,39,Germany,Real Madrid,CDM,60,84,29,11,12,2134,179.62,4,No,Low,midfielder,23,0.046860356138706656,veteran,False
787,Player_787,26,France,Bayern Munich,LW,63,77,7,34,9,427,13.33,3,No,Medium,winger,43,0.4262295081967213,prime,False
788,Player_788,35,Spain,FC Barcelona,LW,87,95,51,31,22,1944,176.81,2,No,Medium,winger,53,0.11779835390946503,veteran,False
789,Player_789,33,Argentina,Liverpool,LB,77,98,6,8,1,1271,171.06,5,No,Medium,defender,9,0.0987411487018096,veteran,False
790,Player_790,21,Spain,FC Barcelona,LW,85,93,11,13,11,411,153.46,0,Yes,Medium,winger,24,0.3077858880778589,young,False
791,Player_791,20,Germany,Liverpool,CB,78,67,18,12,23,1931,82.02,2,No,Low,defender,35,0.09062661833247022,young,False
792,Player_792,26,France,Bayern Munich,CDM,65,73,25,32,21,2495,156.83,5,No,High,midfielder,53,0.07234468937875752,prime,False
793,Player_793,33,Netherlands,Liverpool,CM,60,75,27,31,11,246,40.14,3,No,High,midfielder,42,0.5528455284552846,veteran,False
794,Player_794,26,Germany,Manchester City,LB,67,75,14,18,18,2817,142.6,4,No,Low,defender,36,0.05484558040468584,prime,False
795,Player_795,33,Netherlands,Liverpool,RB,92,89,13,29,18,2171,33.75,2,Yes,Medium,defender,47,0.09350529709811146,veteran,False
796,Player_796,36,Argentina,Liverpool,CM,80,86,47,15,20,3331,146.86,5,No,Medium,midfielder,35,0.04503152206544581,veteran,False
797,Player_797,21,Brazil,Juventus,ST,83,73,13,11,2,2924,110.81,1,No,Medium,attacker,13,0.03129274965800274,young,False
798,Player_798,18,Brazil,Bayern Munich,ST,84,84,2,9,5,2060,18.1,0,No,High,attacker,14,0.04514563106796116,young,False
799,Player_799,22,Germany,Juventus,ST,78,85,49,1,1,3334,161.21,4,Yes,Medium,attacker,2,0.013797240551889621,young,False
800,Player_800,37,England,Liverpool,ST,88,74,28,17,23,944,104.24,2,No,Medium,attacker,40,0.1917372881355932,veteran,False
801,Player_801,18,France,Bayern Munich,CDM,69,86,53,12,12,2247,118.3,5,No,Medium,midfielder,24,0.04739652870493992,young,False
802,Player_802,29,France,Manchester City,CM,71,93,5,28,8,1262,51.39,4,No,Low,midfielder,36,0.09786053882725831,prime,False
803,Player_803,27,Brazil,Bayern Munich,GK,92,73,48,23,12,175,156.96,1,No,Low,goalkeeper,35,1.2617142857142856,prime,False
804,Player_804,27,Portugal,FC Barcelona,RW,66,69,22,37,22,1052,98.36,2,No,Low,winger,59,0.2276615969581749,prime,False
805,Player_805,32,Spain,Juventus,LB,76,75,27,11,13,2724,76.09,4,Yes,Low,defender,24,0.055433186490455214,veteran,False
806,Player_806,27,Portugal,Bayern Munich,RB,69,65,13,28,18,2582,96.4,2,No,High,defender,46,0.06487219209914795,prime,False
807,Player_807,35,Argentina,Manchester City,CB,90,65,13,21,10,1317,126.74,2,No,Low,defender,31,0.13363705391040243,veteran,False
808,Player_808,31,Spain,PSG,ST,65,69,19,35,13,3367,125.26,4,No,High,attacker,48,0.06281556281556282,veteran,False
809,Player_809,39,Spain,Liverpool,RB,76,86,12,0,15,1674,64.69,2,No,High,defender,15,0.08602150537634409,veteran,False
810,Player_810,39,Germany,Bayern Munich,RW,77,90,26,39,9,333,69.65,1,Yes,High,winger,48,0.6201201201201201,veteran,False
811,Player_811,32,Brazil,Liverpool,RB,85,70,34,33,19,1264,101.42,4,Yes,Low,defender,52,0.15704113924050633,veteran,False
812,Player_812,27,Portugal,Real Madrid,CM,75,96,44,33,15,3177,166.43,5,Yes,Low,midfielder,48,0.05146364494806421,prime,False
813,Player_813,38,Portugal,FC Barcelona,RB,67,75,1,32,1,2945,134.3,4,Yes,Low,defender,33,0.04567062818336163,veteran,False
814,Player_814,32,Brazil,Juventus,ST,83,74,40,3,24,4218,70.58,1,No,High,attacker,27,0.02975343764817449,veteran,False
815,Player_815,24,Portugal,FC Barcelona,RW,72,98,44,37,15,2665,61.0,1,Yes,High,winger,52,0.08180112570356472,prime,False
816,Player_816,20,Netherlands,Real Madrid,CB,88,95,39,29,13,415,94.49,1,No,Low,defender,42,0.4506024096385542,young,False
817,Player_817,24,Brazil,Real Madrid,GK,91,76,47,19,20,707,156.66,5,No,Low,goalkeeper,39,0.3089108910891089,prime,False
818,Player_818,20,Germany,Juventus,LW,83,80,23,25,17,2684,2.06,5,No,Medium,winger,42,0.07023099850968703,young,False
819,Player_819,19,England,Bayern Munich,ST,75,67,28,14,5,3366,128.03,2,No,Low,attacker,19,0.032234105763517526,young,False
820,Player_820,19,Spain,Real Madrid,RW,70,66,2,6,6,3503,53.36,2,No,High,winger,12,0.0219811590065658,young,False
821,Player_821,34,Germany,PSG,CM,91,69,44,6,12,4442,37.91,3,Yes,High,midfielder,18,0.02375056280954525,veteran,False
822,Player_822,35,France,Liverpool,CDM,65,75,3,28,1,2559,2.68,2,Yes,Medium,midfielder,29,0.03614693239546698,veteran,False
823,Player_823,35,Argentina,Liverpool,RW,94,89,49,22,14,3971,161.44,1,No,Medium,winger,36,0.04356585243011836,veteran,False
824,Player_824,37,England,Manchester City,LW,92,86,1,33,16,2957,164.25,3,No,Medium,winger,49,0.0735542779844437,veteran,False
825,Player_825,21,France,Real Madrid,LW,77,86,19,19,12,1729,11.52,1,No,Low,winger,31,0.08502024291497975,young,False
826,Player_826,34,Spain,Real Madrid,LB,72,75,53,14,6,1901,94.17,0,No,High,defender,20,0.07048921620199895,veteran,False
827,Player_827,26,Portugal,PSG,GK,69,96,52,32,0,1041,27.89,5,No,High,goalkeeper,32,0.15907780979827088,prime,False
828,Player_828,38,Brazil,FC Barcelona,LW,85,95,14,16,2,26,136.68,4,No,Low,winger,18,4.0576923076923075,veteran,False
829,Player_829,37,Spain,FC Barcelona,LB,76,72,48,19,19,2583,119.94,0,No,Low,defender,38,0.06620209059233449,veteran,False
830,Player_830,22,Germany,Liverpool,LB,60,84,31,12,17,1052,53.83,5,Yes,Low,defender,29,0.12927756653992395,young,False
831,Player_831,17,Argentina,Liverpool,LB,84,98,41,23,6,1674,21.49,5,Yes,High,defender,29,0.0961768219832736,young,False
833,Player_833,25,England,Juventus,LB,69,82,37,6,16,1658,121.53,2,No,Medium,defender,22,0.0853437876960193,prime,False
834,Player_834,28,England,PSG,ST,79,68,34,7,11,3951,1.72,4,No,Low,attacker,18,0.025436598329536826,prime,False
835,Player_835,30,Argentina,Juventus,ST,66,84,50,22,15,3188,113.2,2,No,High,attacker,37,0.052070263488080304,veteran,False
836,Player_836,18,Netherlands,Juventus,CDM,75,73,6,13,23,1741,145.95,2,Yes,Medium,midfielder,36,0.08931648477886273,young,False
837,Player_837,33,France,Manchester City,LW,88,80,44,3,9,4087,106.54,4,No,Low,winger,12,0.021042329336921947,veteran,False
838,Player_838,30,France,Juventus,GK,71,90,12,20,22,4137,76.74,4,No,Low,goalkeeper,42,0.04118926758520667,veteran,False
839,Player_839,29,England,Manchester City,LB,76,89,48,9,15,3231,105.31,0,No,Low,defender,24,0.04735376044568245,prime,False
841,Player_841,31,Portugal,PSG,CM,85,83,13,29,17,3196,115.39,2,No,Medium,midfielder,46,0.05272215269086358,veteran,False
842,Player_842,38,Brazil,Manchester City,LW,78,78,28,29,14,3331,174.08,1,No,Low,winger,43,0.056889822876013206,veteran,False
843,Player_843,31,Portugal,FC Barcelona,CDM,71,85,2,15,22,3347,32.57,1,No,Medium,midfielder,37,0.04586196593964745,veteran,False
844,Player_844,27,Portugal,Manchester City,CM,80,79,45,10,10,1986,112.35,3,No,Low,midfielder,20,0.050352467270896276,prime,False
845,Player_845,32,Netherlands,Manchester City,ST,93,67,23,21,17,3544,34.24,0,No,High,attacker,38,0.05121331828442438,veteran,False
847,Player_847,20,Netherlands,PSG,RW,94,78,47,24,0,1454,120.63,5,Yes,High,winger,24,0.09009628610729023,young,False
848,Player_848,17,Netherlands,Manchester City,CB,74,73,9,13,22,3786,164.91,4,No,Medium,defender,35,0.044374009508716325,young,False
849,Player_849,24,Argentina,Real Madrid,CM,60,71,12,13,6,2471,29.05,4,No,Medium,midfielder,19,0.03237555645487657,prime,False
850,Player_850,33,France,PSG,GK,85,78,35,1,11,4260,173.26,1,No,Low,goalkeeper,12,0.04788732394366197,veteran,False
851,Player_851,19,Brazil,Bayern Munich,LB,94,70,8,12,19,3044,57.83,0,No,Low,defender,31,0.06274638633377136,young,False
852,Player_852,36,Germany,Bayern Munich,GK,84,85,13,2,3,3883,70.74,0,No,Medium,goalkeeper,5,0.05191861962400206,veteran,False
853,Player_853,31,England,FC Barcelona,RW,74,79,35,29,9,2940,28.09,2,No,Medium,winger,38,0.05782312925170068,veteran,False
854,Player_854,31,England,Juventus,ST,81,72,9,17,20,1820,111.04,2,No,Low,attacker,37,0.09258241758241759,veteran,False
855,Player_855,38,Brazil,Manchester City,CDM,65,98,39,35,1,2802,107.56,1,Yes,High,midfielder,36,0.03800856531049251,veteran,False
856,Player_856,30,Netherlands,Real Madrid,RW,74,65,22,20,8,3795,79.89,1,Yes,Low,winger,28,0.03557312252964427,veteran,False
857,Player_857,39,Portugal,FC Barcelona,CB,83,96,34,18,9,2463,85.96,1,Yes,Low,defender,27,0.06516443361753958,veteran,False
858,Player_858,30,Argentina,Manchester City,RB,80,69,54,15,19,3371,112.32,3,Yes,Medium,defender,34,0.05132008306140611,veteran,False
859,Player_859,18,Netherlands,PSG,CM,66,94,6,27,10,335,105.24,0,Yes,High,midfielder,37,0.37910447761194027,young,False
860,Player_860,29,England,Bayern Munich,CDM,88,86,41,3,24,1924,67.68,1,No,Low,midfielder,27,0.07588357588357589,prime,False
861,Player_861,30,Spain,Liverpool,CDM,91,84,34,14,13,3860,159.2,0,No,Medium,midfielder,27,0.03251295336787565,veteran,False
862,Player_862,35,Portugal,Real Madrid,CM,91,80,1,0,2,2788,120.35,5,No,Medium,midfielder,2,0.01918938307030129,veteran,False
863,Player_863,23,England,Liverpool,CM,64,71,14,15,24,4125,37.37,4,No,High,midfielder,39,0.038303030303030304,prime,False
864,Player_864,19,Spain,Bayern Munich,CM,63,71,8,19,0,3606,57.92,4,No,Low,midfielder,19,0.019273433166943982,young,False
865,Player_865,31,Netherlands,Juventus,CM,81,66,46,32,6,1540,141.92,0,No,High,midfielder,38,0.08344155844155844,veteran,False
866,Player_866,39,Brazil,Juventus,CM,77,78,16,16,3,574,19.26,5,Yes,Low,midfielder,19,0.1437282229965157,veteran,False
867,Player_867,30,Brazil,Liverpool,CDM,94,95,38,4,6,220,135.17,4,No,Low,midfielder,10,0.35909090909090907,veteran,False
868,Player_868,27,Portugal,PSG,LW,76,78,51,4,15,2013,64.91,4,No,Low,winger,19,0.05191256830601093,prime,False
869,Player_869,31,England,Manchester City,LW,83,69,17,38,9,2641,99.53,4,No,Low,winger,47,0.07800075728890572,veteran,False
870,Player_870,29,France,PSG,GK,61,75,14,12,14,753,50.86,2,No,Medium,goalkeeper,26,0.1944223107569721,prime,False
871,Player_871,34,Spain,Liverpool,LW,72,69,17,35,15,1020,177.57,5,No,Medium,winger,50,0.2068627450980392,veteran,False
872,Player_872,22,Argentina,PSG,CB,74,93,23,29,5,1488,163.1,2,No,Low,defender,34,0.10080645161290322,young,False
873,Player_873,19,England,Bayern Munich,LW,64,75,22,3,3,1961,167.16,0,No,Low,winger,6,0.02702702702702703,young,False
874,Player_874,35,Argentina,Real Madrid,CDM,62,69,11,22,3,3483,33.67,0,No,Low,midfielder,25,0.024978466838931956,veteran,False
875,Player_875,31,England,PSG,CM,62,96,22,20,23,437,151.58,3,Yes,Low,midfielder,43,0.37299771167048057,veteran,False
876,Player_876,39,France,Bayern Munich,LB,94,79,20,20,22,478,96.6,2,No,Low,defender,42,0.42887029288702927,veteran,False
877,Player_877,21,France,Real Madrid,LB,82,83,25,5,3,782,127.56,0,No,Low,defender,8,0.17135549872122763,young,False
878,Player_878,26,Portugal,Juventus,CB,87,86,7,23,21,4167,39.54,2,No,Low,defender,44,0.04691624670026398,prime,False
879,Player_879,23,Portugal,Manchester City,CDM,89,98,29,30,21,219,128.3,3,No,Medium,midfielder,51,0.860730593607306,prime,False
880,Player_880,33,France,Liverpool,ST,77,81,33,18,16,1027,164.61,0,Yes,High,attacker,34,0.1543330087633885,veteran,False
881,Player_881,23,Germany,Juventus,RW,92,76,1,37,12,289,48.51,0,No,Low,winger,49,0.7525951557093425,prime,False
882,Player_882,38,France,Manchester City,GK,85,89,4,11,1,379,42.39,0,No,Low,goalkeeper,12,0.5382585751978892,veteran,False
883,Player_883,28,Brazil,Juventus,ST,76,81,30,13,19,3973,19.24,0,No,Medium,attacker,32,0.03699974830103197,prime,False
884,Player_884,33,Brazil,FC Barcelona,CDM,66,74,32,11,5,2851,48.39,1,No,Low,midfielder,16,0.02630655910206945,veteran,False
885,Player_885,29,Germany,Juventus,LW,67,92,53,14,21,1378,96.67,5,No,Medium,winger,35,0.11320754716981132,prime,False
886,Player_886,36,Netherlands,Bayern Munich,CM,90,82,3,18,0,1958,149.97,5,No,High,midfielder,18,0.04136874361593463,veteran,False
887,Player_887,20,Spain,Real Madrid,ST,71,82,5,27,7,2127,50.54,2,No,Medium,attacker,34,0.07733897508227551,young,False
888,Player_888,26,Netherlands,Juventus,RW,90,96,22,39,17,65,112.0,2,No,Medium,winger,56,3.707692307692308,prime,False
889,Player_889,19,Argentina,PSG,LB,78,78,44,4,20,2183,86.59,2,Yes,Low,defender,24,0.07375171781951442,young,False
890,Player_890,25,Netherlands,Manchester City,RW,69,80,18,4,3,4494,52.3,3,No,Low,winger,7,0.01312861593235425,prime,False
